date,,strat_1,strat_2
2025-01-15 20:00:00,DOGEUSDT,0.0,-0.0013637146483195
2025-01-15 20:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 21:00:00,DOGEUSDT,0.0,0.0012044438743072
2025-01-15 21:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 22:00:00,DOGEUSDT,0.0,0.0023653294959512
2025-01-15 22:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-15 23:00:00,DOGEUSDT,0.0,0.003195142731346
2025-01-15 23:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 00:00:00,DOGEUSDT,0.0,-0.0058261490294943
2025-01-16 00:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 01:00:00,DOGEUSDT,0.0,0.0018472439533015
2025-01-16 01:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 02:00:00,DOGEUSDT,0.0,-0.0013957611023872
2025-01-16 02:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 03:00:00,DOGEUSDT,0.0,-0.0009037818665078
2025-01-16 03:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 04:00:00,DOGEUSDT,0.0,0.0012153607240739
2025-01-16 04:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 05:00:00,DOGEUSDT,0.0,-0.0009824576454177
2025-01-16 05:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 06:00:00,DOGEUSDT,0.0,0.0030016030020217
2025-01-16 06:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 07:00:00,DOGEUSDT,0.0,-0.0006382936509625
2025-01-16 07:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 08:00:00,DOGEUSDT,0.0,-0.0063119062956168
2025-01-16 08:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 09:00:00,DOGEUSDT,0.0,0.0027017062370953
2025-01-16 09:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 10:00:00,DOGEUSDT,0.0,0.0004074230396027
2025-01-16 10:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 11:00:00,DOGEUSDT,0.0,0.0018020488898718
2025-01-16 11:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 12:00:00,DOGEUSDT,0.0,0.004888113177778
2025-01-16 12:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 13:00:00,DOGEUSDT,0.0,-0.0043982883760503
2025-01-16 13:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 14:00:00,DOGEUSDT,0.0,-0.0038113927978804
2025-01-16 14:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 15:00:00,DOGEUSDT,0.0,0.0059054687507535
2025-01-16 15:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 16:00:00,DOGEUSDT,0.0,0.0016861826241188
2025-01-16 16:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 17:00:00,DOGEUSDT,0.0,0.0025532930370278
2025-01-16 17:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 18:00:00,DOGEUSDT,0.0,-0.0027813736027342
2025-01-16 18:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 19:00:00,DOGEUSDT,0.0,0.001728220164398
2025-01-16 19:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 20:00:00,DOGEUSDT,0.0,-0.0015717996607481
2025-01-16 20:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 21:00:00,DOGEUSDT,0.0,-0.00205427225967
2025-01-16 21:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 22:00:00,DOGEUSDT,0.0,-0.0031666009385036
2025-01-16 22:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-16 23:00:00,DOGEUSDT,0.0,0.0002726190605062
2025-01-16 23:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 00:00:00,DOGEUSDT,0.0,0.0005907625634866
2025-01-17 00:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 01:00:00,DOGEUSDT,0.0,0.0048781881122774
2025-01-17 01:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 02:00:00,DOGEUSDT,0.0,0.0003963042362275
2025-01-17 02:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 03:00:00,DOGEUSDT,0.0,4.5437411358883153e-05
2025-01-17 03:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 04:00:00,DOGEUSDT,0.0,0.0007711761674638
2025-01-17 04:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 05:00:00,DOGEUSDT,0.0,-0.0002265698832359
2025-01-17 05:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 06:00:00,DOGEUSDT,0.0,0.0002265698832359
2025-01-17 06:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 07:00:00,DOGEUSDT,0.0,0.0056744919727088
2025-01-17 07:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 08:00:00,DOGEUSDT,0.0,0.0117143902810825
2025-01-17 08:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 09:00:00,DOGEUSDT,0.0,-0.0022677358921299
2025-01-17 09:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 10:00:00,DOGEUSDT,0.0,0.0022858434445141
2025-01-17 10:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 11:00:00,DOGEUSDT,0.0,-0.0019206484907886
2025-01-17 11:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 12:00:00,DOGEUSDT,0.0,-0.0008102354741305
2025-01-17 12:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 13:00:00,DOGEUSDT,0.0,-0.00314382672004
2025-01-17 13:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 14:00:00,DOGEUSDT,0.0,0.0051070087905709
2025-01-17 14:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 15:00:00,DOGEUSDT,0.0,-0.0001150558740971
2025-01-17 15:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 16:00:00,DOGEUSDT,0.0,0.0016360766115083
2025-01-17 16:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 17:00:00,DOGEUSDT,0.0,-0.0028747585913791
2025-01-17 17:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 18:00:00,DOGEUSDT,0.0,-0.0012509623639641
2025-01-17 18:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 19:00:00,DOGEUSDT,0.0,0.0044805010523441
2025-01-17 19:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 20:00:00,DOGEUSDT,0.0,0.0005342267570667
2025-01-17 20:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 21:00:00,DOGEUSDT,0.0,-0.0016181843322551
2025-01-17 21:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 21:00:00,ICXUSDT,0.0,-0.0049671625461818
2025-01-17 22:00:00,DOGEUSDT,0.0,-0.0020725474649105
2025-01-17 22:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 22:00:00,ICXUSDT,0.0,0.0011225614556995
2025-01-17 23:00:00,DOGEUSDT,0.0,0.0024765694374816
2025-01-17 23:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-17 23:00:00,ICXUSDT,0.0,0.0
2025-01-18 00:00:00,DOGEUSDT,0.0,0.0090936297606709
2025-01-18 00:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-18 00:00:00,ICXUSDT,0.0,0.002240047271091
